order_status_id,status
5361,Canceled
5362,Failed
5363,Confirmed
5364,Delivered
5365,Pending
5366,Shipped
5367,Pending
5368,Returned
5369,Refunded
5370,Confirmed
5371,Refunded
5372,Processing
5373,Failed
5374,Delivered
5375,Canceled
5376,Out for Delivery
5377,Out for Delivery
5378,Processing
5379,Failed
5380,Failed
5381,Processing
5382,Pending
5383,Out for Delivery
5384,Delivered
5385,Failed
5386,Refunded
5387,Delivered
5388,Processing
5389,Delivered
5390,Delivered
5391,Shipped
5392,Refunded
5393,Pending
5394,Delivered
5395,Pending
5396,Refunded
5397,Out for Delivery
5398,Processing
5399,Returned
5400,Returned
5401,Delivered
5402,Confirmed
5403,Canceled
5404,Delivered
5405,Refunded
5406,Pending
5407,Returned
5408,Processing
5409,Shipped
5410,Confirmed
5411,Refunded
5412,Confirmed
5413,Pending
5414,Processing
5415,Failed
5416,Confirmed
5417,Refunded
5418,Pending
5419,Failed
5420,Pending
5421,Out for Delivery
5422,Refunded
5423,Confirmed
5424,Returned
5425,Failed
5426,Delivered
5427,Pending
5428,Pending
5429,Processing
5430,Delivered
5431,Confirmed
5432,Canceled
5433,Confirmed
5434,Confirmed
5435,Delivered
5436,Delivered
5437,Canceled
5438,Confirmed
5439,Canceled
5440,Pending
5441,Confirmed
5442,Failed
5443,Confirmed
5444,Canceled
5445,Confirmed
5446,Returned
5447,Canceled
5448,Confirmed
5449,Canceled
5450,Pending
5451,Shipped
5452,Delivered
5453,Pending
5454,Pending
5455,Returned
5456,Processing
5457,Processing
5458,Failed
5459,Refunded
5460,Canceled
5461,Out for Delivery
5462,Refunded
5463,Canceled
5464,Confirmed
5465,Refunded
5466,Delivered
5467,Shipped
5468,Shipped
5469,Out for Delivery
5470,Returned
5471,Canceled
5472,Processing
5473,Canceled
5474,Failed
5475,Processing
5476,Delivered
5477,Processing
5478,Confirmed
5479,Failed
5480,Processing
5481,Failed
5482,Pending
5483,Canceled
5484,Canceled
5485,Processing
5486,Canceled
5487,Shipped
5488,Pending
5489,Delivered
5490,Out for Delivery
5491,Refunded
5492,Canceled
5493,Pending
5494,Refunded
5495,Shipped
5496,Delivered
5497,Failed
5498,Shipped
5499,Pending
5500,Canceled
5501,Refunded
5502,Processing
5503,Out for Delivery
5504,Shipped
5505,Canceled
5506,Canceled
5507,Pending
5508,Delivered
5509,Shipped
5510,Refunded
5511,Refunded
5512,Returned
5513,Failed
5514,Returned
5515,Returned
5516,Pending
5517,Returned
5518,Confirmed
5519,Shipped
5520,Out for Delivery
5521,Canceled
5522,Failed
5523,Confirmed
5524,Out for Delivery
5525,Confirmed
5526,Canceled
5527,Canceled
5528,Refunded
5529,Pending
5530,Processing
5531,Confirmed
5532,Failed
5533,Processing
5534,Refunded
5535,Pending
5536,Pending
5537,Returned
5538,Failed
5539,Delivered
5540,Pending
5541,Canceled
5542,Refunded
5543,Processing
5544,Failed
5545,Refunded
5546,Refunded
5547,Out for Delivery
5548,Processing
5549,Out for Delivery
5550,Pending
5551,Pending
5552,Processing
5553,Out for Delivery
5554,Failed
5555,Processing
5556,Out for Delivery
5557,Refunded
5558,Returned
5559,Out for Delivery
5560,Shipped
5561,Delivered
5562,Failed
5563,Canceled
5564,Confirmed
5565,Pending
5566,Confirmed
5567,Shipped
5568,Canceled
5569,Failed
5570,Shipped
5571,Returned
5572,Canceled
5573,Confirmed
5574,Delivered
5575,Out for Delivery
5576,Out for Delivery
5577,Out for Delivery
5578,Canceled
5579,Pending
5580,Canceled
5581,Returned
5582,Canceled
5583,Shipped
5584,Confirmed
5585,Returned
5586,Pending
5587,Returned
5588,Shipped
5589,Confirmed
5590,Canceled
5591,Confirmed
5592,Processing
5593,Failed
5594,Delivered
5595,Pending
5596,Refunded
5597,Confirmed
5598,Canceled
5599,Processing
5600,Confirmed
5601,Failed
5602,Returned
5603,Processing
5604,Delivered
5605,Returned
5606,Refunded
5607,Delivered
5608,Canceled
5609,Processing
5610,Shipped
5611,Confirmed
5612,Processing
5613,Returned
5614,Confirmed
5615,Out for Delivery
5616,Pending
5617,Pending
5618,Canceled
5619,Pending
5620,Canceled
5621,Refunded
5622,Failed
5623,Processing
5624,Processing
5625,Pending
5626,Returned
5627,Shipped
5628,Refunded
5629,Shipped
5630,Canceled
5631,Processing
5632,Processing
5633,Returned
5634,Refunded
5635,Shipped
5636,Refunded
5637,Failed
5638,Refunded
5639,Processing
5640,Refunded
5641,Pending
5642,Canceled
5643,Shipped
5644,Refunded
5645,Pending
5646,Processing
5647,Refunded
5648,Shipped
5649,Canceled
5650,Delivered
5651,Pending
5652,Shipped
5653,Pending
5654,Refunded
5655,Out for Delivery
5656,Failed
5657,Out for Delivery
5658,Delivered
5659,Returned
5660,Canceled
5661,Returned
5662,Failed
5663,Canceled
5664,Out for Delivery
5665,Shipped
5666,Delivered
5667,Delivered
5668,Delivered
5669,Confirmed
5670,Shipped
5671,Confirmed
5672,Confirmed
5673,Failed
5674,Refunded
5675,Processing
5676,Failed
5677,Pending
5678,Failed
5679,Confirmed
5680,Delivered
5681,Confirmed
5682,Failed
5683,Out for Delivery
5684,Failed
5685,Returned
5686,Returned
5687,Shipped
5688,Returned
5689,Returned
5690,Pending
5691,Processing
5692,Failed
5693,Failed
5694,Confirmed
5695,Out for Delivery
5696,Confirmed
5697,Confirmed
5698,Processing
5699,Pending
5700,Shipped
5701,Confirmed
5702,Processing
5703,Pending
5704,Delivered
5705,Delivered
5706,Shipped
5707,Shipped
5708,Processing
5709,Pending
5710,Pending
5711,Canceled
5712,Processing
5713,Confirmed
5714,Shipped
5715,Processing
5716,Returned
5717,Out for Delivery
5718,Pending
5719,Pending
5720,Shipped
5721,Confirmed
5722,Pending
5723,Failed
5724,Refunded
5725,Failed
5726,Processing
5727,Shipped
5728,Delivered
5729,Failed
5730,Delivered
5731,Pending
5732,Shipped
5733,Confirmed
5734,Failed
5735,Delivered
5736,Pending
5737,Processing
5738,Failed
5739,Delivered
5740,Returned
5741,Canceled
5742,Processing
5743,Shipped
5744,Confirmed
5745,Processing
5746,Shipped
5747,Pending
5748,Confirmed
5749,Failed
5750,Out for Delivery
5751,Confirmed
5752,Failed
5753,Shipped
5754,Pending
5755,Delivered
5756,Pending
5757,Pending
5758,Refunded
5759,Failed
5760,Canceled
5761,Processing
5762,Confirmed
5763,Canceled
5764,Delivered
5765,Pending
5766,Out for Delivery
5767,Canceled
5768,Shipped
5769,Canceled
5770,Pending
5771,Shipped
5772,Processing
5773,Out for Delivery
5774,Processing
5775,Shipped
5776,Delivered
5777,Returned
5778,Processing
5779,Out for Delivery
5780,Processing
5781,Returned
5782,Delivered
5783,Confirmed
5784,Confirmed
5785,Canceled
5786,Delivered
5787,Failed
5788,Processing
5789,Pending
5790,Returned
5791,Returned
5792,Pending
5793,Refunded
5794,Failed
5795,Pending
5796,Delivered
5797,Out for Delivery
5798,Pending
5799,Refunded
5800,Canceled
5801,Canceled
5802,Processing
5803,Failed
5804,Pending
5805,Shipped
5806,Failed
5807,Processing
5808,Delivered
5809,Confirmed
5810,Shipped
5811,Shipped
5812,Shipped
5813,Processing
5814,Returned
5815,Out for Delivery
5816,Confirmed
5817,Shipped
5818,Pending
5819,Returned
5820,Processing
5821,Pending
5822,Delivered
5823,Processing
5824,Failed
5825,Processing
5826,Pending
5827,Failed
5828,Refunded
5829,Out for Delivery
5830,Returned
5831,Failed
5832,Pending
5833,Delivered
5834,Delivered
5835,Returned
5836,Processing
5837,Returned
5838,Refunded
5839,Shipped
5840,Confirmed
5841,Refunded
5842,Failed
5843,Pending
5844,Shipped
5845,Pending
5846,Out for Delivery
5847,Shipped
5848,Confirmed
5849,Processing
5850,Returned
5851,Failed
5852,Pending
5853,Pending
5854,Refunded
5855,Shipped
5856,Delivered
5857,Confirmed
5858,Confirmed
5859,Confirmed
5860,Pending
5861,Processing
5862,Canceled
5863,Returned
5864,Delivered
5865,Canceled
5866,Out for Delivery
5867,Delivered
5868,Processing
5869,Failed
5870,Delivered
5871,Out for Delivery
5872,Confirmed
5873,Shipped
5874,Returned
5875,Confirmed
5876,Failed
5877,Confirmed
5878,Delivered
5879,Delivered
5880,Out for Delivery
5881,Confirmed
5882,Returned
5883,Refunded
5884,Refunded
5885,Canceled
5886,Confirmed
5887,Delivered
5888,Shipped
5889,Shipped
5890,Returned
5891,Returned
5892,Delivered
5893,Failed
5894,Canceled
5895,Refunded
5896,Canceled
5897,Confirmed
5898,Refunded
5899,Failed
5900,Pending
5901,Shipped
5902,Out for Delivery
5903,Shipped
5904,Delivered
5905,Refunded
5906,Shipped
5907,Canceled
5908,Confirmed
5909,Canceled
5910,Canceled
5911,Confirmed
5912,Processing
5913,Failed
5914,Out for Delivery
5915,Confirmed
5916,Out for Delivery
5917,Shipped
5918,Processing
5919,Out for Delivery
5920,Confirmed
5921,Processing
5922,Pending
5923,Processing
5924,Confirmed
5925,Failed
5926,Out for Delivery
5927,Shipped
5928,Failed
5929,Returned
5930,Canceled
5931,Failed
5932,Returned
5933,Delivered
5934,Processing
5935,Failed
5936,Confirmed
5937,Refunded
5938,Refunded
5939,Canceled
5940,Processing
5941,Shipped
5942,Refunded
5943,Processing
5944,Out for Delivery
5945,Confirmed
5946,Canceled
5947,Delivered
5948,Out for Delivery
5949,Refunded
5950,Shipped
5951,Processing
5952,Shipped
5953,Canceled
5954,Shipped
5955,Failed
5956,Returned
5957,Canceled
5958,Confirmed
5959,Returned
5960,Canceled
5961,Returned
5962,Processing
5963,Processing
5964,Canceled
5965,Delivered
5966,Out for Delivery
5967,Out for Delivery
5968,Canceled
5969,Refunded
5970,Canceled
5971,Shipped
5972,Returned
5973,Pending
5974,Processing
5975,Delivered
5976,Pending
5977,Out for Delivery
5978,Shipped
5979,Returned
5980,Failed
5981,Out for Delivery
5982,Out for Delivery
5983,Out for Delivery
5984,Shipped
5985,Pending
5986,Delivered
5987,Returned
5988,Out for Delivery
5989,Processing
5990,Failed
5991,Delivered
5992,Out for Delivery
5993,Canceled
5994,Returned
5995,Failed
5996,Out for Delivery
5997,Refunded
5998,Canceled
5999,Processing
6000,Delivered
6001,Pending
6002,Pending
6003,Delivered
6004,Processing
6005,Returned
6006,Processing
6007,Pending
6008,Delivered
6009,Processing
6010,Failed
6011,Returned
6012,Canceled
6013,Failed
6014,Canceled
6015,Refunded
6016,Returned
6017,Out for Delivery
6018,Processing
6019,Shipped
6020,Out for Delivery
6021,Shipped
6022,Failed
6023,Pending
6024,Processing
6025,Shipped
6026,Processing
6027,Failed
6028,Refunded
6029,Shipped
6030,Refunded
6031,Delivered
6032,Shipped
6033,Failed
6034,Processing
6035,Confirmed
6036,Refunded
6037,Failed
6038,Out for Delivery
6039,Confirmed
6040,Confirmed
6041,Returned
6042,Canceled
6043,Shipped
6044,Processing
6045,Pending
6046,Confirmed
6047,Delivered
6048,Delivered
6049,Failed
6050,Refunded
6051,Returned
6052,Failed
6053,Returned
6054,Pending
6055,Pending
6056,Canceled
6057,Delivered
6058,Out for Delivery
6059,Failed
6060,Pending
6061,Delivered
6062,Delivered
6063,Failed
6064,Refunded
6065,Confirmed
6066,Refunded
6067,Out for Delivery
6068,Returned
6069,Pending
6070,Out for Delivery
6071,Refunded
6072,Canceled
6073,Failed
6074,Refunded
6075,Failed
6076,Delivered
6077,Pending
6078,Delivered
6079,Shipped
6080,Out for Delivery
6081,Shipped
6082,Returned
6083,Confirmed
6084,Delivered
6085,Canceled
6086,Refunded
6087,Pending
6088,Refunded
6089,Pending
6090,Pending
6091,Shipped
6092,Returned
6093,Failed
6094,Failed
6095,Confirmed
6096,Confirmed
6097,Out for Delivery
6098,Delivered
6099,Returned
6100,Delivered
6101,Canceled
6102,Canceled
6103,Delivered
6104,Delivered
6105,Returned
6106,Failed
6107,Confirmed
6108,Out for Delivery
6109,Out for Delivery
6110,Returned
6111,Out for Delivery
6112,Refunded
6113,Refunded
6114,Confirmed
6115,Failed
6116,Processing
6117,Canceled
6118,Shipped
6119,Failed
6120,Confirmed
6121,Shipped
6122,Returned
6123,Canceled
6124,Returned
6125,Refunded
6126,Refunded
6127,Refunded
6128,Shipped
6129,Shipped
6130,Refunded
6131,Refunded
6132,Pending
6133,Out for Delivery
6134,Canceled
6135,Delivered
6136,Failed
6137,Confirmed
6138,Confirmed
6139,Shipped
6140,Refunded
6141,Confirmed
6142,Out for Delivery
6143,Failed
6144,Failed
6145,Returned
6146,Refunded
6147,Pending
6148,Refunded
6149,Processing
6150,Pending
6151,Out for Delivery
6152,Out for Delivery
6153,Refunded
6154,Delivered
6155,Canceled
6156,Failed
6157,Confirmed
6158,Returned
6159,Returned
6160,Confirmed
6161,Confirmed
6162,Shipped
6163,Processing
6164,Confirmed
6165,Refunded
6166,Failed
6167,Canceled
6168,Returned
6169,Returned
6170,Confirmed
6171,Failed
6172,Refunded
6173,Failed
6174,Confirmed
6175,Delivered
6176,Out for Delivery
6177,Shipped
6178,Delivered
6179,Out for Delivery
6180,Processing
6181,Canceled
6182,Out for Delivery
6183,Delivered
6184,Failed
6185,Confirmed
6186,Canceled
6187,Failed
6188,Out for Delivery
6189,Delivered
6190,Returned
6191,Canceled
6192,Returned
6193,Pending
6194,Confirmed
6195,Shipped
6196,Shipped
6197,Failed
6198,Failed
6199,Canceled
6200,Shipped
6201,Confirmed
6202,Shipped
6203,Failed
6204,Processing
6205,Pending
6206,Out for Delivery
6207,Canceled
6208,Refunded
6209,Shipped
6210,Failed
6211,Canceled
6212,Canceled
6213,Refunded
6214,Canceled
6215,Pending
6216,Pending
6217,Returned
6218,Failed
6219,Canceled
6220,Pending
6221,Failed
6222,Failed
6223,Pending
6224,Processing
6225,Pending
6226,Out for Delivery
6227,Out for Delivery
6228,Canceled
6229,Shipped
6230,Refunded
6231,Pending
6232,Pending
6233,Canceled
6234,Delivered
6235,Returned
6236,Canceled
6237,Canceled
6238,Refunded
6239,Out for Delivery
6240,Confirmed
6241,Pending
6242,Delivered
6243,Failed
6244,Failed
6245,Delivered
6246,Canceled
6247,Processing
6248,Out for Delivery
6249,Shipped
6250,Confirmed
6251,Refunded
6252,Out for Delivery
6253,Canceled
6254,Canceled
6255,Pending
6256,Failed
6257,Shipped
6258,Refunded
6259,Delivered
6260,Delivered
6261,Canceled
6262,Confirmed
6263,Returned
6264,Delivered
6265,Confirmed
6266,Canceled
6267,Canceled
6268,Canceled
6269,Failed
6270,Refunded
6271,Confirmed
6272,Refunded
6273,Confirmed
6274,Returned
6275,Canceled
6276,Delivered
6277,Failed
6278,Returned
6279,Processing
6280,Failed
6281,Out for Delivery
6282,Processing
6283,Canceled
6284,Out for Delivery
6285,Failed
6286,Failed
6287,Pending
6288,Returned
6289,Processing
6290,Pending
6291,Delivered
6292,Failed
6293,Delivered
6294,Refunded
6295,Confirmed
6296,Delivered
6297,Failed
6298,Pending
6299,Canceled
6300,Failed
6301,Returned
6302,Pending
6303,Delivered
6304,Failed
6305,Delivered
6306,Processing
6307,Pending
6308,Processing
6309,Failed
6310,Confirmed
6311,Confirmed
6312,Shipped
6313,Refunded
6314,Failed
6315,Processing
6316,Out for Delivery
6317,Pending
6318,Failed
6319,Failed
6320,Returned
6321,Out for Delivery
6322,Delivered
6323,Canceled
6324,Canceled
6325,Refunded
6326,Processing
6327,Processing
6328,Processing
6329,Returned
6330,Failed
6331,Out for Delivery
6332,Refunded
6333,Shipped
6334,Delivered
6335,Failed
6336,Failed
6337,Returned
6338,Returned
6339,Refunded
6340,Returned
6341,Refunded
6342,Returned
6343,Returned
6344,Confirmed
6345,Returned
6346,Pending
6347,Processing
6348,Confirmed
6349,Delivered
6350,Confirmed
6351,Out for Delivery
6352,Out for Delivery
6353,Pending
6354,Canceled
6355,Out for Delivery
6356,Confirmed
6357,Pending
6358,Pending
6359,Refunded
6360,Failed
6361,Delivered
6362,Refunded
6363,Out for Delivery
6364,Failed
6365,Out for Delivery
6366,Processing
6367,Pending
6368,Failed
6369,Shipped
6370,Refunded
6371,Processing
6372,Shipped
6373,Returned
6374,Confirmed
6375,Confirmed
6376,Canceled
6377,Confirmed
6378,Confirmed
6379,Delivered
6380,Confirmed
6381,Shipped
6382,Failed
6383,Refunded
6384,Canceled
6385,Pending
6386,Refunded
6387,Canceled
6388,Refunded
6389,Delivered
6390,Confirmed
6391,Refunded
6392,Returned
6393,Returned
6394,Out for Delivery
6395,Delivered
6396,Returned
6397,Refunded
6398,Shipped
6399,Processing
6400,Processing
6401,Out for Delivery
6402,Shipped
6403,Canceled
6404,Delivered
6405,Returned
6406,Refunded
6407,Failed
6408,Pending
6409,Pending
6410,Processing
6411,Processing
6412,Returned
6413,Shipped
6414,Refunded
6415,Shipped
6416,Out for Delivery
6417,Processing
6418,Out for Delivery
6419,Shipped
6420,Canceled
6421,Canceled
6422,Pending
6423,Out for Delivery
6424,Returned
6425,Shipped
6426,Confirmed
6427,Delivered
6428,Processing
6429,Returned
6430,Refunded
6431,Confirmed
6432,Delivered
6433,Refunded
6434,Shipped
6435,Confirmed
6436,Out for Delivery
6437,Canceled
6438,Failed
6439,Out for Delivery
6440,Shipped
6441,Canceled
6442,Out for Delivery
6443,Returned
6444,Confirmed
6445,Failed
6446,Confirmed
6447,Failed
6448,Confirmed
6449,Canceled
6450,Pending
6451,Confirmed
6452,Canceled
6453,Failed
6454,Failed
6455,Processing
6456,Delivered
6457,Out for Delivery
6458,Processing
6459,Out for Delivery
6460,Out for Delivery
6461,Pending
6462,Failed
6463,Canceled
6464,Out for Delivery
6465,Refunded
6466,Processing
6467,Returned
6468,Refunded
6469,Canceled
6470,Returned
6471,Delivered
6472,Processing
6473,Pending
6474,Out for Delivery
6475,Shipped
6476,Failed
6477,Out for Delivery
6478,Delivered
6479,Processing
6480,Shipped
6481,Out for Delivery
6482,Refunded
6483,Shipped
6484,Out for Delivery
6485,Returned
6486,Delivered
6487,Processing
6488,Refunded
6489,Canceled
6490,Canceled
6491,Out for Delivery
6492,Delivered
6493,Delivered
6494,Delivered
6495,Confirmed
6496,Pending
6497,Refunded
6498,Delivered
6499,Returned
6500,Failed
6501,Returned
6502,Out for Delivery
6503,Out for Delivery
6504,Processing
6505,Returned
6506,Canceled
6507,Returned
6508,Failed
6509,Pending
6510,Pending
6511,Pending
6512,Processing
6513,Failed
6514,Pending
6515,Shipped
6516,Confirmed
6517,Failed
6518,Pending
6519,Processing
6520,Refunded
6521,Out for Delivery
6522,Confirmed
6523,Refunded
6524,Pending
6525,Delivered
6526,Pending
6527,Delivered
6528,Out for Delivery
6529,Out for Delivery
6530,Canceled
6531,Delivered
6532,Failed
6533,Failed
6534,Shipped
6535,Processing
6536,Shipped
6537,Out for Delivery
6538,Canceled
6539,Shipped
6540,Shipped
6541,Processing
6542,Canceled
6543,Pending
6544,Delivered
6545,Delivered
6546,Out for Delivery
6547,Shipped
6548,Returned
6549,Out for Delivery
6550,Failed
6551,Returned
6552,Failed
6553,Failed
6554,Pending
6555,Refunded
6556,Failed
6557,Refunded
6558,Canceled
6559,Processing
6560,Canceled
6561,Pending
6562,Refunded
6563,Pending
6564,Delivered
6565,Shipped
6566,Processing
6567,Failed
6568,Returned
6569,Canceled
6570,Shipped
6571,Confirmed
6572,Failed
6573,Confirmed
6574,Failed
6575,Confirmed
6576,Failed
6577,Refunded
6578,Confirmed
6579,Shipped
6580,Processing
6581,Pending
6582,Refunded
6583,Delivered
6584,Failed
6585,Shipped
6586,Refunded
6587,Confirmed
6588,Delivered
6589,Delivered
6590,Pending
6591,Processing
6592,Refunded
6593,Canceled
6594,Refunded
6595,Canceled
6596,Confirmed
6597,Confirmed
6598,Confirmed
6599,Out for Delivery
6600,Confirmed
6601,Refunded
6602,Shipped
6603,Returned
6604,Processing
6605,Confirmed
6606,Delivered
6607,Out for Delivery
6608,Refunded
6609,Pending
6610,Processing
6611,Refunded
6612,Confirmed
6613,Failed
6614,Delivered
6615,Returned
6616,Returned
6617,Returned
6618,Failed
6619,Out for Delivery
6620,Pending
6621,Refunded
6622,Canceled
6623,Confirmed
6624,Out for Delivery
6625,Confirmed
6626,Refunded
6627,Failed
6628,Returned
6629,Canceled
6630,Shipped
6631,Canceled
6632,Out for Delivery
6633,Failed
6634,Delivered
6635,Returned
6636,Out for Delivery
6637,Failed
6638,Confirmed
6639,Shipped
6640,Confirmed
6641,Failed
6642,Pending
6643,Confirmed
6644,Pending
6645,Returned
6646,Shipped
6647,Delivered
6648,Pending
6649,Pending
6650,Confirmed
6651,Returned
6652,Failed
6653,Out for Delivery
6654,Out for Delivery
6655,Pending
6656,Canceled
6657,Pending
6658,Processing
6659,Processing
6660,Refunded
6661,Processing
6662,Failed
6663,Processing
6664,Out for Delivery
6665,Refunded
6666,Delivered
6667,Confirmed
6668,Refunded
6669,Confirmed
6670,Pending
6671,Out for Delivery
6672,Refunded
6673,Canceled
6674,Confirmed
6675,Canceled
6676,Shipped
6677,Confirmed
6678,Out for Delivery
6679,Pending
6680,Canceled
6681,Out for Delivery
6682,Processing
6683,Canceled
6684,Shipped
6685,Returned
6686,Returned
6687,Returned
6688,Refunded
6689,Processing
6690,Returned
6691,Returned
6692,Failed
6693,Pending
6694,Refunded
6695,Failed
6696,Out for Delivery
6697,Returned
6698,Pending
6699,Canceled
6700,Processing
6701,Returned
6702,Out for Delivery
6703,Delivered
6704,Out for Delivery
6705,Shipped
6706,Refunded
6707,Returned
6708,Returned
6709,Returned
6710,Out for Delivery
6711,Shipped
6712,Failed
6713,Delivered
6714,Pending
6715,Out for Delivery
6716,Refunded
6717,Out for Delivery
6718,Out for Delivery
6719,Refunded
6720,Failed
6721,Refunded
6722,Refunded
6723,Refunded
6724,Confirmed
6725,Shipped
6726,Refunded
6727,Confirmed
6728,Shipped
6729,Confirmed
6730,Returned
6731,Processing
6732,Out for Delivery
6733,Returned
6734,Processing
6735,Delivered
6736,Confirmed
6737,Refunded
6738,Failed
6739,Refunded
6740,Delivered
6741,Shipped
6742,Failed
6743,Refunded
6744,Pending
6745,Confirmed
6746,Failed
6747,Confirmed
6748,Processing
6749,Processing
6750,Processing
6751,Returned
6752,Processing
6753,Refunded
6754,Processing
6755,Processing
6756,Failed
6757,Canceled
6758,Returned
6759,Canceled
6760,Processing
6761,Pending
6762,Refunded
6763,Failed
6764,Returned
6765,Canceled
6766,Processing
6767,Out for Delivery
6768,Confirmed
6769,Shipped
6770,Refunded
6771,Refunded
6772,Confirmed
6773,Shipped
6774,Returned
6775,Failed
6776,Returned
6777,Pending
6778,Processing
6779,Delivered
6780,Canceled
6781,Pending
6782,Delivered
6783,Refunded
6784,Pending
6785,Canceled
6786,Delivered
6787,Returned
6788,Delivered
6789,Confirmed
6790,Refunded
6791,Shipped
6792,Processing
6793,Returned
6794,Refunded
6795,Delivered
6796,Confirmed
6797,Shipped
6798,Shipped
6799,Failed
6800,Shipped
6801,Confirmed
6802,Canceled
6803,Failed
6804,Canceled
6805,Refunded
6806,Canceled
6807,Delivered
6808,Canceled
6809,Pending
6810,Returned
6811,Confirmed
6812,Returned
6813,Canceled
6814,Confirmed
6815,Pending
6816,Confirmed
6817,Pending
6818,Canceled
6819,Shipped
6820,Canceled
6821,Delivered
6822,Delivered
6823,Failed
6824,Canceled
6825,Out for Delivery
6826,Returned
6827,Confirmed
6828,Returned
6829,Pending
6830,Refunded
6831,Returned
6832,Refunded
6833,Processing
6834,Shipped
6835,Pending
6836,Returned
6837,Out for Delivery
6838,Processing
6839,Refunded
6840,Out for Delivery
6841,Canceled
6842,Confirmed
6843,Failed
6844,Failed
6845,Out for Delivery
6846,Refunded
6847,Confirmed
6848,Canceled
6849,Returned
6850,Out for Delivery
6851,Processing
6852,Confirmed
6853,Canceled
6854,Returned
6855,Processing
6856,Refunded
6857,Confirmed
6858,Processing
6859,Refunded
6860,Confirmed
6861,Shipped
6862,Failed
6863,Shipped
6864,Refunded
6865,Processing
6866,Canceled
6867,Out for Delivery
6868,Processing
6869,Delivered
6870,Failed
6871,Returned
6872,Returned
6873,Processing
6874,Out for Delivery
6875,Pending
6876,Out for Delivery
6877,Out for Delivery
6878,Pending
6879,Out for Delivery
6880,Confirmed
6881,Confirmed
6882,Shipped
6883,Processing
6884,Failed
6885,Confirmed
6886,Processing
6887,Out for Delivery
6888,Confirmed
6889,Processing
6890,Confirmed
6891,Processing
6892,Refunded
6893,Canceled
6894,Confirmed
6895,Shipped
6896,Canceled
6897,Returned
6898,Returned
6899,Returned
6900,Canceled
6901,Shipped
6902,Pending
6903,Returned
6904,Confirmed
6905,Pending
6906,Failed
6907,Shipped
6908,Processing
6909,Confirmed
6910,Shipped
6911,Canceled
6912,Processing
6913,Out for Delivery
6914,Out for Delivery
6915,Pending
6916,Delivered
6917,Refunded
6918,Delivered
6919,Returned
6920,Delivered
6921,Processing
6922,Out for Delivery
6923,Failed
6924,Confirmed
6925,Confirmed
6926,Canceled
6927,Out for Delivery
6928,Refunded
6929,Delivered
6930,Shipped
6931,Pending
6932,Canceled
6933,Confirmed
6934,Refunded
6935,Pending
6936,Returned
6937,Processing
6938,Canceled
6939,Canceled
6940,Processing
6941,Out for Delivery
6942,Pending
6943,Canceled
6944,Shipped
6945,Failed
6946,Refunded
6947,Shipped
6948,Refunded
6949,Shipped
6950,Out for Delivery
6951,Out for Delivery
6952,Out for Delivery
6953,Canceled
6954,Out for Delivery
6955,Returned
6956,Canceled
6957,Delivered
6958,Confirmed
6959,Delivered
6960,Failed
6961,Failed
6962,Confirmed
6963,Canceled
6964,Canceled
6965,Confirmed
6966,Processing
6967,Returned
6968,Confirmed
6969,Failed
6970,Refunded
6971,Refunded
6972,Returned
6973,Out for Delivery
6974,Delivered
6975,Processing
6976,Failed
6977,Canceled
6978,Confirmed
6979,Pending
6980,Failed
6981,Out for Delivery
6982,Delivered
6983,Shipped
6984,Refunded
6985,Pending
6986,Processing
6987,Shipped
6988,Out for Delivery
6989,Refunded
6990,Returned
6991,Processing
6992,Returned
6993,Failed
6994,Failed
6995,Returned
6996,Out for Delivery
6997,Processing
6998,Processing
6999,Pending
7000,Shipped
7001,Shipped
7002,Returned
7003,Delivered
7004,Canceled
7005,Confirmed
7006,Pending
7007,Delivered
7008,Failed
7009,Delivered
7010,Out for Delivery
7011,Failed
7012,Failed
7013,Returned
7014,Confirmed
7015,Canceled
7016,Refunded
7017,Out for Delivery
7018,Returned
7019,Failed
7020,Delivered
7021,Failed
7022,Out for Delivery
7023,Processing
7024,Delivered
7025,Out for Delivery
7026,Canceled
7027,Out for Delivery
7028,Processing
7029,Delivered
7030,Canceled
7031,Refunded
7032,Failed
7033,Delivered
7034,Failed
7035,Delivered
7036,Shipped
7037,Refunded
7038,Pending
7039,Out for Delivery
7040,Returned
7041,Shipped
7042,Pending
7043,Failed
7044,Delivered
7045,Delivered
7046,Refunded
7047,Returned
7048,Processing
7049,Processing
7050,Failed
7051,Delivered
7052,Refunded
7053,Confirmed
7054,Confirmed
7055,Confirmed
7056,Out for Delivery
7057,Failed
7058,Failed
7059,Processing
7060,Delivered
7061,Failed
7062,Canceled
7063,Failed
7064,Shipped
7065,Processing
7066,Delivered
7067,Out for Delivery
7068,Pending
7069,Returned
7070,Pending
7071,Processing
7072,Processing
7073,Failed
7074,Shipped
7075,Returned
7076,Processing
7077,Pending
7078,Shipped
7079,Returned
7080,Processing
7081,Delivered
7082,Refunded
7083,Returned
7084,Canceled
7085,Out for Delivery
7086,Failed
7087,Failed
7088,Failed
7089,Pending
7090,Delivered
7091,Processing
7092,Refunded
7093,Refunded
7094,Refunded
7095,Confirmed
7096,Canceled
7097,Shipped
7098,Confirmed
7099,Pending
7100,Returned
7101,Canceled
7102,Delivered
7103,Out for Delivery
7104,Refunded
7105,Failed
7106,Canceled
7107,Pending
7108,Failed
7109,Canceled
7110,Returned
7111,Confirmed
7112,Delivered
